line_id,character_id,movie_id,character_name,text,movie_title
L251066,u1169,m77,BEN,Leave it on! Now we are going to do this thing. We are going to have a conversation. Think of another topic.,the graduate
L251254,u1169,m77,BEN,Well I wouldn't. I would never say it if it wasn't true.,the graduate
L37349,u327,m20,BATEMAN,I'm fucking serious. It's fucking over. Us. This is no joke. I don't think we should see each other anymore.,american psycho
L212226,u5262,m348,JACK,"Six months ago, Bob's testicles were removed. Then hormone therapy. He developed bitch tits because his testosterone was too high and his body upped the estrogen. That was where my head fit -- into his huge, sweating tits that hung enormous, the way we think of God's as big.",fight club
L189913,u5076,m336,ERIN,At least they made an offer.,erin brockovich
L36930,u327,m20,BATEMAN,Coffee?,american psycho
L190086,u5076,m336,ERIN,"A lot. But you hang in there, maybe you'll get one.",erin brockovich
L43344,u3681,m243,ALVY,Thank you very much. It's a pleasure.,annie hall
L251158,u1169,m77,BEN,Well I never thought of you and Mr. Robinson as the kind of people who...,the graduate
L212847,u5262,m348,JACK,"Okay. Okay, I'm sure.",fight club
L42829,u3681,m243,ALVY,"No, they didn't. You have a wonderful voice.",annie hall
L37034,u327,m20,BATEMAN,I haven't seen you around here.,american psycho
L189846,u5076,m336,ERIN,Course I did.,erin brockovich
L42821,u3681,m243,ALVY,"No, so help me.",annie hall
L43227,u3681,m243,ALVY,"Yep. I didn't think it was that big, but it's a major spider. You got a broom or something with a-",annie hall
L250909,u1169,m77,BEN,"Oh. Well actually, I'd just as soon find it myself. I just have the toothbrush to carry up and I think I can manage it myself.",the graduate
L37092,u327,m20,BATEMAN,"Is that all you ever have to contribute, Van Patten? ""What about fucking dinner?""",american psycho
L251372,u1169,m77,BEN,Of course not.,the graduate
L251370,u1169,m77,BEN,"Let's get out of here, Elaine. Let's go somewhere else.",the graduate
L43166,u3681,m243,ALVY,"Man, that's great. That's just great.",annie hall
L190409,u5076,m336,ERIN,Hi. It's me. I got a favor to ask you.,erin brockovich
L42959,u3681,m243,ALVY,Just don't take any course where they make you read Beowulf.,annie hall
L213169,u5262,m348,JACK,No! Wrong! This man's name is Robert Paulson.,fight club
L212476,u5262,m348,JACK,Delivered from Martha Stewart.,fight club
L42757,u3681,m243,ALVY,"Y-y-yeah, just for fifteen years.",annie hall
L42811,u3681,m243,ALVY,"Oh, you... you're very popular, I can see.",annie hall
L42446,u3681,m243,ALVY,You wanna get coffee for two hours or something? We'll go next-,annie hall
L189776,u5076,m336,ERIN,"I had photos of my kids, plus a mug --",erin brockovich
L212651,u5262,m348,JACK,It's for men.,fight club
L190109,u5076,m336,ERIN,"Oh, they knew. They had to know.",erin brockovich
L190168,u5076,m336,ERIN,Someone's following me.,erin brockovich
L213133,u5262,m348,JACK,Where's Tyler?,fight club
L42709,u3681,m243,ALVY,"No, no thanks. Hey, don't-",annie hall
L213018,u5262,m348,JACK,I felt like destroying something beautiful.,fight club
L37078,u327,m20,BATEMAN,"Thanks, guy, but...she's got a lousy personality.",american psycho
L42616,u3681,m243,ALVY,"La-de-da. If I-if anyone had ever told me that I would be taking out a girl who used expressions like ""la- de-da""...",annie hall
L251156,u1169,m77,BEN,Oh no. You had to marry him because you got pregnant?,the graduate
L213216,u5262,m348,JACK,... You know me?,fight club
L251144,u1169,m77,BEN,I mean it doesn't sound like it could be much worse. If you hated him at least you'd hate him.,the graduate
L42643,u3681,m243,ALVY,"Jesus, last night it was some guy honking his car horn. I mean, the city can't close down. You know, what-whatta yuh gonna do, h-have 'em shut down the airport, too? No more flights so we can have sex?",annie hall
L251468,u1169,m77,BEN,No. I think you'll want to wait on that.,the graduate
L250727,u1169,m77,BEN,Right.,the graduate
L37276,u327,m20,BATEMAN,Never. I mean...I don't really like... singers.,american psycho
L212519,u5262,m348,JACK,Only a hummingbird could have caught Tyler at work.,fight club
L250745,u1169,m77,BEN,She's upstairs. She wanted me to wait down here till you got home.,the graduate
L212537,u5262,m348,JACK,Shit. Sorry. That didn't count.,fight club
L189635,u5076,m336,ERIN,Yeah. I'm probably ruining them.,erin brockovich
L36946,u327,m20,BATEMAN,You sure? I can always get you a lime.,american psycho
L213415,u5262,m348,JACK,Fuck you.,fight club
L251244,u1169,m77,BEN,What are you doing?,the graduate
L213399,u5262,m348,JACK,Stop finishing...,fight club
L37345,u327,m20,BATEMAN,We need to talk.,american psycho
L212765,u5262,m348,JACK,It suits you.,fight club
L251700,u1169,m77,BEN,Now look -- please --,the graduate
L212325,u5262,m348,JACK,Why are you doing this?,fight club
L251480,u1169,m77,BEN,No -- it's not. It's completely baked. It's a decision I've made.,the graduate
L190053,u5076,m336,ERIN,"Hey, Ross. Tell me something. Does PG&E pay you to cover their ass, or do you just do it out of the kindness of your heart?",erin brockovich
L251414,u1169,m77,BEN,Mrs. Robinson --,the graduate
L37116,u327,m20,BATEMAN,"You look marvelous. There's nothing to say. You're going to marry Luis. Next week, no Less.",american psycho
L189614,u5076,m336,ERIN,"Anna? With this real-estate valuing stuff - - could you remind me, cause I'm a little confused about how exactly we do that.",erin brockovich
L36786,u327,m20,BATEMAN,I've been great. And you?,american psycho
L189872,u5076,m336,ERIN,Ross -- you are an absolute angel.,erin brockovich
L42638,u3681,m243,ALVY,"""Why-why do you always r-reduce my animal urges to psychoanalytic categories? he said as he removed her brassiere...""",annie hall
L42749,u3681,m243,ALVY,I'll see yuh.,annie hall
L213157,u5262,m348,JACK,What... ?,fight club
L212437,u5262,m348,JACK,I had everything in that bag. My C.K. shirts... my D.K.N.Y. shoes...,fight club
L250576,u1169,m77,BEN,"Fine, thank you. The bathroom is down at the end of the hall.",the graduate
L37434,u327,m20,BATEMAN,"I don't think I'm gonna make it, Jean.",american psycho
L43107,u3681,m243,ALVY,Tsch. Rea- All this happened in the first hour?,annie hall
L36944,u327,m20,BATEMAN,Understandable. Lime?,american psycho
L190522,u5076,m336,ERIN,"Ed, I swear, I'm not --",erin brockovich
L251186,u1169,m77,BEN,Do you remember the make of the car?,the graduate
L213391,u5262,m348,JACK,You... you can't be serious about this.,fight club
L189504,u5076,m336,ERIN,"He came tearing around the corner, out of control --",erin brockovich
L43634,u3681,m243,ALVY,You mean that... I-I-I-I flew three thousand miles to see you.,annie hall
L251021,u1169,m77,BEN,"No, I do. I want to tell you.",the graduate
L212817,u5262,m348,JACK,I must've left the original in the copy machine.,fight club
L36614,u327,m20,BATEMAN,I occasionally box with Ricky at the Harvard Club. Anyone else?,american psycho
L251134,u1169,m77,BEN,So you don't love him. You wouldn't say you --,the graduate
L43453,u3681,m243,ALVY,"Oh, Jesus.",annie hall
L212688,u5262,m348,JACK,No. Not at all.,fight club
L190315,u5076,m336,ERIN,"If you tell me to relax, I'm gonna kick your fucking head off --",erin brockovich
L212647,u5262,m348,JACK,That's the idea -- we split them.,fight club
L36845,u327,m20,BATEMAN,"You reek. You reek of...shit. Do you know that? Goddammit, Al-look at me and stop crying like some kind of faggot. Al...I'm sorry.",american psycho
L212249,u5262,m348,JACK,Maybe I died already. Look at my face.,fight club
L42411,u3681,m243,ALVY,Alvy Singer. It was nice nice... Thanks very much... for everything.,annie hall
L36668,u327,m20,BATEMAN,"Well, we have to end apartheid for one. And slow down the nuclear arms race, stop terrorism and world hunger. But we can't ignore our social needs. either We have to stop people from abusing the welfare system. We have to provide food and shelter for the homeless and oppose racial discrimination and promote civil rights while also promoting equal rights for women but change the abortion laws to protect the right to life yet still somehow maintain women's freedom of choice.",american psycho
L250649,u1169,m77,BEN,"For God's sake, Mrs. Robinson, here we are, you've got me into your house. You give me a drink. You put on music, now you start opening up your personal life to me and tell me your husband won't be home for hours.",the graduate
L212772,u5262,m348,JACK,It's time for you to leave.,fight club
L251612,u1169,m77,BEN,If you want.,the graduate
L37105,u327,m20,BATEMAN,What? CARRUTHERS I'll call you.,american psycho
L42460,u3681,m243,ALVY,He's screaming his opinions in my ear.,annie hall
L37020,u327,m20,BATEMAN,The earth just opens up and swallows people.,american psycho
L189865,u5076,m336,ERIN,"Some kind of half-wit, no-good, big-haired, bimbo, I bet.",erin brockovich
L42641,u3681,m243,ALVY,Don't get upset!,annie hall
L251712,u1169,m77,BEN,Listen to me. We got -- we got into bed with each other. But it was nothing. It was nothing at all. We might -- we might just as well have been shaking hands.,the graduate
L42933,u3681,m243,ALVY,"Whatta you mean? You're not gonna give up your own apartment, are you?",annie hall
L43105,u3681,m243,ALVY,M'hm.,annie hall
L37161,u327,m20,BATEMAN,"Don't, I'll drink it.",american psycho
L213195,u5262,m348,JACK,I need to know where Tyler is. Can't you help me?,fight club
L189515,u5076,m336,ERIN,"Yeah? Well, fuck you. Sorry doesn't feed my kids.",erin brockovich
L212828,u5262,m348,JACK,What are you talking about?,fight club
L251322,u1169,m77,BEN,Could you do it?,the graduate
L251274,u1169,m77,BEN,That has nothing to do with it --,the graduate
L212478,u5262,m348,JACK,Insurance'll cover it.,fight club
L37040,u327,m20,BATEMAN,Do you take American Express?,american psycho
L250949,u1169,m77,BEN,Yes. Well -- goodnight.,the graduate
L43309,u3681,m243,ALVY,"Ah? Oh, well, your birthday's not till tomorrow, honey, I hate to tell yuh.",annie hall
L37016,u327,m20,BATEMAN,"That's so typical, isn't it?",american psycho
L213277,u5262,m348,JACK,"No! This isn't true. We... we were around other people, together, both of us...",fight club
L213459,u5262,m348,JACK,NO...,fight club
L190055,u5076,m336,ERIN,"The fuck you don't. No one calls me Pattee. That heavy-breathing sicko that called the other night could've only found out about me from you. People are dying, Ross. You got document after document here, right under your nose, that says why, and you haven't said word one about it. I wanna know how the hell you sleep at night.",erin brockovich
L250700,u1169,m77,BEN,"I know that. But please, Mrs. Robinson. This is difficult for me.",the graduate
L43189,u3681,m243,ALVY,"What's- It's me, open up.",annie hall
L36704,u327,m20,BATEMAN,"Yeah, well, oh boy, listen, I've got to go. Thank you, uh... Victoria?",american psycho
L42953,u3681,m243,ALVY,"It's-it's got bad plumbing and bugs. Jesus, I'll-My accountant will write it off as a tax deduction, I'll pay for it.",annie hall
L250929,u1169,m77,BEN,Yes -- I think that would be good.,the graduate
L190422,u5076,m336,ERIN,You know me. I pick things up real fast.,erin brockovich
L37259,u327,m20,BATEMAN,God...I guess...I was probably returning videotapes.,american psycho
L251114,u1169,m77,BEN,"We're talking, Mrs. Robinson. We're talking.",the graduate
L42452,u3681,m243,ALVY,I don't know now. You-you wanna go to another movie? So let's go see The Sorrow and the Pity.,annie hall
L251618,u1169,m77,BEN,The belt I'm looking for was from my grandmother.,the graduate
L189999,u5076,m336,ERIN,Bullshit.,erin brockovich
L37382,u327,m20,BATEMAN,But how? Where do you place Paul that night?,american psycho
L37111,u327,m20,BATEMAN,You and...Luis?,american psycho
L212492,u5262,m348,JACK,I don't follow...,fight club
L251708,u1169,m77,BEN,But why?,the graduate
L213446,u5262,m348,JACK,Can't you call it off... ?,fight club
L251201,u1169,m77,BEN,Well why is she a big taboo subject all of a sudden?,the graduate
L190170,u5076,m336,ERIN,"Some guy in a truck -- he waited till I was alone, then he followed me, like, two miles. Jesus, I'm shaking. Get me a beer.",erin brockovich
L36893,u327,m20,BATEMAN,"Yes, it is.",american psycho
L251675,u1169,m77,BEN,Who -- that guy at the Zoo?,the graduate
L250522,u1169,m77,BEN,Well --,the graduate
L250931,u1169,m77,BEN,Well -- goodbye then --,the graduate
L251537,u1169,m77,BEN,No. I just sit in. They don't seem to mind. They've been very congenial about it.,the graduate
L250594,u1169,m77,BEN,You don't?,the graduate
L37351,u327,m20,BATEMAN,I know that your friends are my friends. I've thought about that. You can have them.,american psycho
L213247,u5262,m348,JACK,"What's this all about, Tyler?",fight club
L251112,u1169,m77,BEN,We're talking.,the graduate
L212526,u5262,m348,JACK,You get the idea.,fight club
L189530,u5076,m336,ERIN,Put your napkins in your laps and eat up.,erin brockovich
L190332,u5076,m336,ERIN,Perks? Jesus -- <u>perks</u>?,erin brockovich
L43425,u3681,m243,ALVY,"Right-well, Santa Claus will have sunstroke.",annie hall
L250774,u1169,m77,BEN,I'd like to hear it.,the graduate
L190424,u5076,m336,ERIN,"Yeah, but I'm gonna get better. A lot of these folks aren't.",erin brockovich
L36633,u327,m20,BATEMAN,"I said ""Do not wear that outfit again."" Wear a dress. A skirt or something.",american psycho
L251205,u1169,m77,BEN,Well look. I have no intention of taking her out.,the graduate
L43380,u3681,m243,ALVY,"I mean... I tried everything, you know, I-I-I put on soft music and my- my red light bulb, and...",annie hall
L190165,u5076,m336,ERIN,"Boy, this job takes me to some of the best damn places, huh?",erin brockovich
L189507,u5076,m336,ERIN,Open and shut? <u>Open and fucking shut</u>?,erin brockovich
L251082,u1169,m77,BEN,No. Think of another topic. Tell me what you did today.,the graduate
L43649,u3681,m243,ALVY,"Pick up the license. You have to ask nicely 'cause I've had an extremely rough day. You know, my girl friend-",annie hall
L251526,u1169,m77,BEN,"Oh. Well, I haven't either. I might just ride out there with you.",the graduate
L250822,u1169,m77,BEN,-- and I was wondering if I could buy you a drink or something --,the graduate
L36719,u327,m20,BATEMAN,Am I confused or were we talking about tonight?,american psycho
L189879,u5076,m336,ERIN,Yeah.,erin brockovich
L43376,u3681,m243,ALVY,Hardly ever. Maybe three times a week.,annie hall
L36645,u327,m20,BATEMAN,Is your Evian spiked?,american psycho
L189851,u5076,m336,ERIN,Ten. There's a lot of other places I could work.,erin brockovich
L251710,u1169,m77,BEN,It shouldn't make any difference what happened.,the graduate
L189591,u5076,m336,ERIN,"Which number do you want, George?",erin brockovich
L213397,u5262,m348,JACK,I'm not going...,fight club
L213229,u5262,m348,JACK,"Because the answer's ""yes"" or because the answer's ""no?""",fight club
L250563,u1169,m77,BEN,"Yes, sir.",the graduate
L212427,u5262,m348,JACK,"Well, uh... great.",fight club
L42589,u3681,m243,ALVY,"So, so-well, here's what I wanna know. W-what... Am I your first big romance?",annie hall
L189785,u5076,m336,ERIN,"What am I supposed to do, check in every two seconds?",erin brockovich
L43419,u3681,m243,ALVY,It's that they don't throw their garbage away. They make it into television shows.,annie hall
L36590,u327,m20,BATEMAN,What?,american psycho
L43256,u3681,m243,ALVY,I don't know.,annie hall
L190367,u5076,m336,ERIN,So why would PG&E offer it?,erin brockovich
L42492,u3681,m243,ALVY,"Oh, do yuh?",annie hall
L190373,u5076,m336,ERIN,"Fuck legal terms. We're talking about human beings here. Sick people. A whole bunch of them are gonna be dead in ten years. They need their money now! We gotta get 'em to agree to the arbitration, Ed. We gotta get every damn one of those plaintiffs to --",erin brockovich
L212948,u5262,m348,JACK,There's fight club in Delaware City.,fight club
L212469,u5262,m348,JACK,There's always that.,fight club
L36616,u327,m20,BATEMAN,When?,american psycho
L43243,u3681,m243,ALVY,What?,annie hall
L251527,u1169,m77,BEN,Is that him over there?,the graduate
L213079,u5262,m348,JACK,You hear that?,fight club
L43640,u3681,m243,ALVY,You mean they give awards for that kind o' music?,annie hall
L250567,u1169,m77,BEN,Exactly how do you mean?,the graduate
L42462,u3681,m243,ALVY,"Key word here is ""indulgent.""",annie hall
L213266,u5262,m348,JACK,"Oh, yeah. I didn't really know my Dad...",fight club
L251169,u1169,m77,BEN,What was your major?,the graduate
L212223,u5262,m348,JACK,This was a support group for men with testicular cancer. The big moosie slobbering all over me was Bob.,fight club
L37313,u327,m20,BATEMAN,"Elizabeth, it's three in the morning.",american psycho
L189917,u5076,m336,ERIN,And you can't?,erin brockovich
L190504,u5076,m336,ERIN,"It's enough -- for whatever you need, for whatever your girls need, for whatever your girls' girls need -- it'll be enough.",erin brockovich
L250664,u1169,m77,BEN,Her portrait?,the graduate
L37223,u327,m20,BATEMAN,Do you have a boyfriend?,american psycho
L43457,u3681,m243,ALVY,"No, no-my, you know, my stomach felt queasy all morning. I just started getting...",annie hall
L251595,u1169,m77,BEN,Look -- she's all right. She's upset and she screamed. But she's okay now.,the graduate
L37173,u327,m20,BATEMAN,That's...that's too bad.,american psycho
L43115,u3681,m243,ALVY,Sinatra?,annie hall
L251184,u1169,m77,BEN,What kind of car was it?,the graduate
L250712,u1169,m77,BEN,Where is it?,the graduate
L36748,u327,m20,BATEMAN,J&B. Straight.,american psycho
L212351,u5262,m348,JACK,Okay. I'll take blood parasites and organic brain dementia --,fight club
L212334,u5262,m348,JACK,Yeah.,fight club
L36739,u327,m20,BATEMAN,"Sounds like I'll have to. Don't fall asleep, okay? Wear something fabulous. Dorsia, remember?",american psycho
L212616,u5262,m348,JACK,Doesn't matter.,fight club
L251160,u1169,m77,BEN,Wait a minute. Wait a minute. So how did it happen?,the graduate
L36735,u327,m20,BATEMAN,"The question is do you like it, Courtney? And will you blow off a fucking phone call from your sad excuse for a boyfriend to eat there tonight.",american psycho
L43390,u3681,m243,ALVY,"How can you say that? I mean, who said I-I-I-I said that you, I and that girl from your acting class should sleep together in a threesome.",annie hall
L190337,u5076,m336,ERIN,"God damn it, Matthew. What the hell are you doing out here?",erin brockovich
L212329,u5262,m348,JACK,Anyone who might've noticed either died or recovered and never came back.,fight club
L190043,u5076,m336,ERIN,"No, see -- that's exactly what those arrogant PG&E fucks want me to think -- that because they got all this money and power, we don't stand a chance in hell against them. But you know what? They're wrong.",erin brockovich
L36673,u327,m20,BATEMAN,He's rich.,american psycho
L37056,u327,m20,BATEMAN,"Actually, that's none of your business, Christie, hut I can assure you it certainly wasn't cheap.",american psycho
L37008,u327,m20,BATEMAN,Yikes! No. Paul wasn't into that. He followed a balanced diet and-,american psycho
L190202,u5076,m336,ERIN,You already packed up your stuff?,erin brockovich
L42991,u3681,m243,ALVY,"so if I get a laugh from a person who's high, it doesn't count. You know-'cause they're always laughin'.",annie hall
L251587,u1169,m77,BEN,-- suddenly there she was without any clothes on -- I mean really naked --,the graduate
L189735,u5076,m336,ERIN,"Harmful, like -- how? What would you get?",erin brockovich
L42559,u3681,m243,ALVY,Tsch.,annie hall
L212219,u5262,m348,JACK,"We have front row seats for this Theater of Mass Destruction. The Demolitions Committee of Project Mayhem wrapped the foundation columns of ten buildings with blasting gelatin. In two minutes, primary charges will blow base charges, and those buildings will be reduced to smoldering rubble. I know this because Tyler knows this.",fight club
L42470,u3681,m243,ALVY,"Hey, you... everybody in line at the New Yorker has to know our rate of intercourse?",annie hall
L251583,u1169,m77,BEN,All right -- but listen to me. What happened was there was this party at my parents. I drove your mother home -- then we went upstairs to see your portrait --,the graduate
L212553,u5262,m348,JACK,"Oh, yeah. I didn't know my dad. Well, I knew him, till I was six. He went and married another woman, had more kids. Every six years or so he'd do it again -- new city, new family.",fight club
L251063,u1169,m77,BEN,Oh my God.,the graduate
L37154,u327,m20,BATEMAN,"I m into, well, murders and executions mostly.",american psycho
L250719,u1169,m77,BEN,Come to the railing and I'll hand it up.,the graduate
L37390,u327,m20,BATEMAN,"Well, does Marcus have an alibi?",american psycho
L42777,u3681,m243,ALVY,"Yeah, it's a great story, though, I mean, I... I... it really made my day. Hey, I think I should get outta here, you know, 'cause I think I'm imposing, you know...",annie hall
L190175,u5076,m336,ERIN,"No, Ed -- what with me running for my life, I didn't have time to check those things --",erin brockovich
L189756,u5076,m336,ERIN,"I wish I knew. It's for my boss. He's fighting his water bill, and he wants me to find all manner of bills from all kinds of places. The easiest thing would probably be if I just squeezed back there with you and poked around myself. Would that be okay?",erin brockovich
L189639,u5076,m336,ERIN,Great. Another deadbeat.,erin brockovich
L251602,u1169,m77,BEN,"No, sir.",the graduate
L190239,u5076,m336,ERIN,... but it won't cover Annabelle Daniels's medical bills.,erin brockovich
L190059,u5076,m336,ERIN,"No, no jokes, I gotta pee. Just tell me about your day. What went on back there?",erin brockovich
L189883,u5076,m336,ERIN,"Right, but -- didn't you say he was paid by PG&E?",erin brockovich
L43638,u3681,m243,ALVY,The what?,annie hall
L43231,u3681,m243,ALVY,"Okay, let me have this.",annie hall
L250879,u1169,m77,BEN,I haven't. No.,the graduate
L213283,u5262,m348,JACK,You have jobs.,fight club
L251120,u1169,m77,BEN,Now. You say the driveway's on your side of the house. So I guess you don't sleep in the same room.,the graduate
L250716,u1169,m77,BEN,Well here's the purse.,the graduate
L190271,u5076,m336,ERIN,Hey -- those are my files --,erin brockovich
L43217,u3681,m243,ALVY,"Yeah, where is the spider?",annie hall
L251087,u1169,m77,BEN,Yes. But you might try and spice it up with a little originality.,the graduate
L212502,u5262,m348,JACK,Thank you.,fight club
L189750,u5076,m336,ERIN,Ross. Real pleased to meet you. I'm Erin.,erin brockovich
L251412,u1169,m77,BEN,Now it seems to me --,the graduate
L36952,u327,m20,BATEMAN,Harvard. The Harvard Business School.,american psycho
L250718,u1169,m77,BEN,Well I'll hand it to you.,the graduate
L251575,u1169,m77,BEN,Because it isn't true.,the graduate
L190497,u5076,m336,ERIN,Both.,erin brockovich
L37233,u327,m20,BATEMAN,Forget it.,american psycho
L42665,u3681,m243,ALVY,"Sun is bad for yuh. Everything our parents said was good is bad. Sun, milk, red meat, college...",annie hall
L37228,u327,m20,BATEMAN,"Jean, do you feel...fulfilled? I mean, in your life?",american psycho
L213319,u5262,m348,JACK,Marla... I need to talk to you. It's going to take a tremendous act of faith on your part for you to hear me out.,fight club
L190074,u5076,m336,ERIN,<u>No</u>.,erin brockovich
L36974,u327,m20,BATEMAN,Yeah...Yale thing.,american psycho
L212864,u5262,m348,JACK,"Really, what's that?",fight club
L250768,u1169,m77,BEN,Quite a while.,the graduate
L250656,u1169,m77,BEN,"It's not all right, it's the worst thing I've ever said to anyone.",the graduate
L250935,u1169,m77,BEN,To tell you?,the graduate
L251222,u1169,m77,BEN,"Well, I'm not.",the graduate
L213071,u5262,m348,JACK,When?,fight club
L213167,u5262,m348,JACK,"No, no. This is a man -- this man has a name...",fight club
L251211,u1169,m77,BEN,Then let's hear them.,the graduate
L250945,u1169,m77,BEN,I say I've got it.,the graduate
L190241,u5076,m336,ERIN,Do you think we'd do better by going to trial?,erin brockovich
L36879,u327,m20,BATEMAN,"Paul, give me your Amex card. Good boy. Bateman slaps the card down, looks at the check.",american psycho
L189602,u5076,m336,ERIN,Give her a cold washcloth to suck on -- I gotta go -- there's a clean one in that bag -- I'll check back in a bit. Sorry. My kid --,erin brockovich
L189523,u5076,m336,ERIN,You're moving away? When?,erin brockovich
L213057,u5262,m348,JACK,Fuck my life. Fuck fight club. Fuck you and fuck Marla. I'm sick of this. How's that?,fight club
L213177,u5262,m348,JACK,No!,fight club
L251065,u1169,m77,BEN,Mrs. Robinson. If that's the best we can do let's just get the goddamn clothes off and --,the graduate
L250675,u1169,m77,BEN,"Oh. Well, goodnight.",the graduate
L37036,u327,m20,BATEMAN,Would you like to see my apartment?,american psycho
L189604,u5076,m336,ERIN,Out to lunch with the girls.,erin brockovich
L251173,u1169,m77,BEN,Art?,the graduate
L251096,u1169,m77,BEN,Your husband! Mrs. Robinson! There's something we could have a conversation about.,the graduate
L43074,u3681,m243,ALVY,Following is different. I was spying.,annie hall
L212666,u5262,m348,JACK,What are you doing here?,fight club
L43237,u3681,m243,ALVY,Whatta-whatta yuh joining a minstrel show? Geez. Don't worry! I did it! I killed them both. What- what's the matter? Whatta you- whatta you sad about? You- What'd you want me to do? Capture 'em and rehabilitate 'em?,annie hall
L213427,u5262,m348,JACK,Tyler...,fight club
L212336,u5262,m348,JACK,It becomes an addiction.,fight club
L212225,u5262,m348,JACK,Yes. We're men. Men is what we are.,fight club
L42883,u3681,m243,ALVY,"Yeah, 'cause I-I'm, you know, I'm, I'm obsessed with-with, uh, with death, I think. Big-",annie hall
L212734,u5262,m348,JACK,Yes?,fight club
L212332,u5262,m348,JACK,"I... I don't know. I guess... when people think you're dying, they really listen, instead...",fight club
L42718,u3681,m243,ALVY,"Do I drive? Uh, no, I gotta-I gotta problem with driving.",annie hall
L37189,u327,m20,BATEMAN,Let's not think about what I want. How about anywhere you want.,american psycho
L251313,u1169,m77,BEN,"If it's all right with you, I'm not hungry.",the graduate
L189673,u5076,m336,ERIN,"Their parents, I'm pretty sure.",erin brockovich
L43539,u3681,m243,ALVY,I'm into garbage. It's my thing.,annie hall
L189561,u5076,m336,ERIN,"I'm <u>not</u> everyone else, Mr. Masry. I'm someone you made promises to that you didn't deliver on. I trusted you. With my kids' well-being. Now, I'm smart, and I'm hard- working, and I'll do anything. But if you think I'm leaving here without a job, you got another thing coming.",erin brockovich
L36801,u327,m20,BATEMAN,New card. What do you think?,american psycho
L189881,u5076,m336,ERIN,I know. But the toxicologist I been talking to? He gave me a list of problems that can come from hexavalent chromium exposure. And everything you all have is on that list.,erin brockovich
L251327,u1169,m77,BEN,I'm sorry I took you in there.,the graduate
L43111,u3681,m243,ALVY,You cried? I've never once cried. Fantastic...,annie hall
L36843,u327,m20,BATEMAN,"Do ,you know how bad you smell? The stench, my God.",american psycho
L42618,u3681,m243,ALVY,"Well, no... not just, not only.",annie hall
L212407,u5262,m348,JACK,"No, supply oxygen?",fight club
L212576,u5262,m348,JACK,What are you reading?,fight club
L37266,u327,m20,BATEMAN,"Well, I could he wrong.",american psycho
L36656,u327,m20,BATEMAN,Hi. Pat Bateman.,american psycho
L213235,u5262,m348,JACK,Answer the question!,fight club
L213040,u5262,m348,JACK,What are you doing?!,fight club
L190112,u5076,m336,ERIN,"Jesus Christ, Ed -- you know, the more I work on this thing, the more I realize what a crock of shit this legal system is. Here we got a company that poisoned a whole aquifer -- that built a pool for a town, then filled it with toxic water -- and <u>we're</u> the ones who've gotta bust our ass proving things? That's just not right.",erin brockovich
L212463,u5262,m348,JACK,"You buy furniture. You tell yourself: this is the last sofa I'll ever need. No matter what else happens, I've got the sofa issue handled. Then, the right set of dishes. The right dinette.",fight club
L43009,u3681,m243,ALVY,You're so sure about it.,annie hall
L42417,u3681,m243,ALVY,"Gimme a break, will yuh, gimme a break. Jesus Christ!",annie hall
L213053,u5262,m348,JACK,I don't know! Nothing!,fight club
L212768,u5262,m348,JACK,You get rid of her.,fight club
L43402,u3681,m243,ALVY,"...I'm thrilled. As you know, uh... uh, on my agent's advice I sold out, and I'm gonna do an appearance on TV.",annie hall
L251165,u1169,m77,BEN,And you were a student also.,the graduate
L42745,u3681,m243,ALVY,"Jesus, my-my grammy... n-never gave gifts, you know. She-she was too busy getting raped by Cossacks.",annie hall
L37410,u327,m20,BATEMAN,Doesn't he live here?,american psycho
L189737,u5076,m336,ERIN,So that stuff -- it kills people.,erin brockovich
L213160,u5262,m348,JACK,Get your hands off him! Get off...! What the hell do you think you're doing... ? Evidence?! This is a man... ! You killed him!,fight club
L250763,u1169,m77,BEN,I know.,the graduate
L189660,u5076,m336,ERIN,Dr. Paulsen?,erin brockovich
L212557,u5262,m348,JACK,Same here.,fight club
L250786,u1169,m77,BEN,Oh yes.,the graduate
L189926,u5076,m336,ERIN,"I'm a slow reader, on account of the fact that I look at the word ""dog"" and see ""god"".",erin brockovich
L36612,u327,m20,BATEMAN,Aerobics class. Sorry. Any messages?,american psycho
L43092,u3681,m243,ALVY,"Well, listen, that's, a nice bi-it's a biblical name. Right? W-What does he call you? Bathsheba?",annie hall
L190057,u5076,m336,ERIN,"I'm so tired I'm about to drive off the road. Keep me awake, willya?",erin brockovich
L43131,u3681,m243,ALVY,"You said, ""Will it change..."" Wife. Will it change...",annie hall
L190514,u5076,m336,ERIN,Careful you don't spit from here; you could kill someone.,erin brockovich
L251543,u1169,m77,BEN,I've got a real feeling that this is the fellow.,the graduate
L43215,u3681,m243,ALVY,"Hey, what am I-your son? Whatta you mean? I-I came over to --",annie hall
L190039,u5076,m336,ERIN,"I'm not gonna quit cause of one creepy phone call, George.",erin brockovich
L36733,u327,m20,BATEMAN,Nice?,american psycho
L190500,u5076,m336,ERIN,And he's making them give five million of it to you all.,erin brockovich
L36695,u327,m20,BATEMAN,Hello,american psycho
L190065,u5076,m336,ERIN,She lived on the plume. You never know.,erin brockovich
L213477,u5262,m348,JACK,"Please understand... I've gotten all I can from this, Tyler.",fight club
L251101,u1169,m77,BEN,How do you get out of the house?,the graduate
